id,sexo,data_nascimento,data_cadastro,cidade,sigla
1774,m,1982-06-28,2017-11-13T22:29:51,São Paulo,SP
87489,m,1984-08-05,2023-03-01T19:51:57,São Paulo,SP
27386,m,1979-08-18,2019-12-02T21:23:51,Luís Eduardo Magalhães,BA
58657,m,1989-03-27,2022-04-18T14:52:58,São Paulo,SP
78464,,1999-03-22,2022-12-12T23:02:29,Osasco,SP
104709,m,1981-11-16,2023-04-02T20:47:30,São Paulo,SP
105025,m,1982-08-26,2023-04-03T11:18:13,São Paulo,SP
71328,,1994-03-24,2022-11-16T15:36:48,Santa Luzia,MG
99580,m,1998-06-12,2023-03-25T17:45:24,São Paulo,SP
5783,m,1985-01-27,2018-07-04T13:02:06,Mogi das Cruzes,SP
101364,m,2001-10-25,2023-03-28T10:35:14,São Paulo,SP
70568,,1995-03-06,2022-11-13T12:27:22,São Paulo,SP
70506,m,1991-03-16,2022-11-13T08:07:44,São Paulo,SP
74766,,2000-06-10,2022-12-03T14:40:58,São Paulo,SP
64654,,1991-10-09,2022-09-06T03:01:38,Santarém,PA
95092,m,1982-11-07,2023-03-18T00:03:47,São Paulo,SP
98677,m,1996-05-09,2023-03-24T02:22:27,São Paulo,SP
58046,m,1998-06-02,2022-04-05T22:54:54,São Paulo,SP
106990,m,1979-04-30,2023-04-06T17:01:52,São Paulo,SP
109481,m,1988-08-08,2023-04-11T00:25:35,São Paulo,SP
95523,m,1980-10-22,2023-03-18T21:45:43,São Paulo,SP
88891,m,2003-11-04,2023-03-04T16:42:08,São Paulo,SP
57677,m,1995-04-08,2022-03-30T19:17:33,São José dos Pinhais,PR
87124,m,1983-06-09,2023-02-28T22:49:32,São Paulo,SP
72254,,1999-10-22,2022-11-21T10:07:23,São Paulo,SP
83839,m,1986-01-23,2023-02-10T11:07:17,São Paulo,SP
18299,m,1983-09-13,2019-07-12T22:14:00,Ribeirão Preto,SP
94849,m,1985-03-09,2023-03-17T17:02:05,São Paulo,SP
115965,m,2004-01-06,2023-04-18T18:34:08,São Paulo,SP
44017,m,2002-09-06,2021-01-17T13:41:29,São Paulo,SP
41335,,1995-06-04,2020-09-16T08:46:09,Juazeiro do Norte,CE
94206,m,1982-04-19,2023-03-16T14:06:25,São Paulo,SP
19083,m,1998-04-06,2019-07-19T21:59:16,São Paulo,SP
5267,f,1964-07-26,2018-06-06T03:11:26,Bilac,SP
104224,m,1983-02-02,2023-04-01T18:59:32,São Paulo,SP
40588,m,1970-03-27,2020-08-01T13:19:03,São Paulo,SP
98663,m,2003-05-22,2023-03-24T01:23:33,São Paulo,SP
55006,m,1988-05-16,2022-01-28T18:02:17,São Paulo,SP
43376,m,1981-05-28,2020-12-17T17:18:51,Riacho Grande,SP
67221,,1997-01-11,2022-10-14T21:04:25,Praia Grande,SP
61253,,1992-03-23,2022-06-19T14:51:21,Palhoça,SC
7375,m,1981-11-15,2018-09-06T20:01:15,São Paulo,SP
105833,m,1985-05-30,2023-04-04T16:07:18,São Paulo,SP
101483,m,1985-06-19,2023-03-28T14:05:03,São Paulo,SP
90485,m,1979-11-24,2023-03-09T01:10:35,São Paulo,SP
71210,,1987-08-01,2022-11-15T22:13:01,São Paulo,SP
55094,m,1990-01-22,2022-01-30T00:43:49,Chapecó,SC
72399,,2001-08-10,2022-11-22T01:36:00,Itapevi,SP
110623,m,1999-07-19,2023-04-13T10:16:22,São Paulo,SP
52107,m,1967-12-25,2021-12-15T21:15:05,Tabatinga,SP
100504,m,2002-04-11,2023-03-26T23:03:04,São Paulo,SP
75383,,1999-05-23,2022-12-04T23:10:55,São Paulo,SP
36241,m,1988-05-30,2020-05-01T23:49:53,Santa Maria,RS
116277,m,1998-09-06,2023-04-18T22:33:01,São Paulo,SP
91821,m,1989-02-18,2023-03-12T11:02:26,São Paulo,SP
103160,m,1972-06-07,2023-03-30T21:32:41,São Paulo,SP
80496,,1985-09-27,2022-12-21T06:49:45,Aparecida de Goiânia,GO
112264,m,1994-01-23,2023-04-15T13:29:23,São Paulo,SP
114817,m,1995-01-12,2023-04-17T16:49:03,São Paulo,SP
86119,m,1999-09-27,2023-02-22T23:48:21,São Paulo,SP
41802,m,2000-10-07,2020-10-13T17:44:40,Rio de Janeiro,RJ
94414,m,1977-10-29,2023-03-16T21:02:58,São Paulo,SP
74559,,1994-10-31,2022-12-02T22:48:45,São Paulo,SP
41220,m,1983-10-24,2020-09-08T10:44:22,Parnaíba,PI
35673,m,1997-12-22,2020-04-29T22:19:58,São Paulo,SP
92214,m,2001-11-18,2023-03-13T03:21:15,São Paulo,SP
98792,m,1984-11-27,2023-03-24T12:21:44,São Paulo,SP
97087,m,2003-02-18,2023-03-21T13:33:39,São Paulo,SP
95370,m,1999-03-23,2023-03-18T17:36:39,São Paulo,SP
97698,m,1996-07-30,2023-03-22T14:04:50,São Paulo,SP
109399,m,2003-02-09,2023-04-10T22:02:39,São Paulo,SP
93843,m,1988-09-18,2023-03-15T20:41:41,São Paulo,SP
93240,m,2004-02-07,2023-03-14T19:46:27,São Paulo,SP
9874,m,1991-06-05,2018-11-22T15:27:26,Campos do Jordão,SP
91352,m,2000-10-02,2023-03-11T13:54:28,São Paulo,SP
72712,,1999-06-20,2022-11-23T18:11:39,São Paulo,SP
105372,m,1997-02-17,2023-04-03T20:43:48,São Paulo,SP
34113,m,1956-12-23,2020-03-21T16:04:32,Goiânia,GO
73675,,1986-05-16,2022-11-28T18:00:44,Ponta Grossa,PR
42571,m,1983-03-11,2020-11-14T16:24:36,São Paulo,SP
52429,m,1992-07-04,2021-12-18T11:38:25,Goiânia,GO
98398,m,1995-09-08,2023-03-23T17:13:33,São Paulo,SP
52685,m,1993-03-30,2021-12-21T23:30:47,São Paulo,SP
40325,m,1984-11-01,2020-07-20T18:18:18,Piracicaba,SP
40659,m,1990-02-24,2020-08-03T18:20:14,Marilândia,ES
92312,m,1997-05-08,2023-03-13T11:27:39,São Paulo,SP
55931,m,1992-08-29,2022-02-20T16:37:03,São Paulo,SP
99260,m,2001-11-14,2023-03-25T04:36:03,São Paulo,SP
89932,m,1987-02-23,2023-03-07T12:46:50,São Paulo,SP
32974,m,2001-07-19,2020-02-27T19:08:01,Curitiba,PR
6853,m,1983-03-11,2018-08-17T17:18:02,São Paulo,SP
70213,m,1999-03-20,2022-11-12T02:59:39,Itacoatiara,AM
91358,m,2002-04-18,2023-03-11T14:09:32,São Paulo,SP
2638,m,1967-12-09,2017-12-12T17:07:03,São Paulo,SP
93591,m,1996-01-05,2023-03-15T13:06:18,São Paulo,SP
89673,m,1988-06-21,2023-03-06T11:48:36,São Paulo,SP
21220,m,2000-09-27,2019-08-23T11:50:00,Goiânia,GO
107758,m,1994-07-31,2023-04-07T22:06:44,São Paulo,SP
93916,m,2004-07-06,2023-03-15T22:29:47,São Paulo,SP
70008,m,1977-01-15,2022-11-11T14:37:28,São Paulo,SP
95194,m,2002-06-02,2023-03-18T04:09:10,São Paulo,SP
32954,m,1989-06-22,2020-02-27T01:20:39,São Paulo,SP
99806,m,1979-04-13,2023-03-25T23:34:34,São Paulo,SP
78953,,1981-02-01,2022-12-14T11:31:52,Fortaleza,CE
24588,m,1987-01-01,2019-10-17T23:08:29,Goiânia,GO
48941,m,1992-02-02,2021-10-09T15:15:15,Piraquara,PR
53419,f,1997-02-08,2021-12-31T17:42:17,Chapecó,SC
75499,,1989-08-25,2022-12-05T09:55:46,Toledo,PR
104699,m,1989-05-20,2023-04-02T20:39:01,São Paulo,SP
108966,m,2001-03-22,2023-04-10T09:09:38,São Paulo,SP
66807,,1999-09-16,2022-10-09T12:23:40,Ribeirão das Neves,MG
55953,m,1998-10-14,2022-02-20T21:51:10,São Paulo,SP
50318,f,1989-01-01,2021-11-14T19:27:46,Brasília,DF
101020,m,1998-03-04,2023-03-27T19:54:03,São Paulo,SP
74474,,2004-11-03,2022-12-02T14:26:06,São Luís,MA
69290,,1988-02-29,2022-11-08T09:10:03,Rio de Janeiro,RJ
114838,m,2001-03-03,2023-04-17T17:01:41,São Paulo,SP
87696,m,2000-12-01,2023-03-02T01:43:48,São Paulo,SP
25106,m,1988-03-20,2019-10-27T15:32:36,Campinas,SP
92106,m,2000-08-03,2023-03-12T22:06:10,São Paulo,SP
103730,m,1973-07-29,2023-03-31T21:21:35,São Paulo,SP
29065,m,1996-04-17,2019-12-28T18:40:40,São Paulo,SP
91800,m,1986-12-10,2023-03-12T09:40:34,São Paulo,SP
19264,m,1989-01-10,2019-07-22T16:30:09,São Paulo,SP
52120,f,1994-01-14,2021-12-15T21:58:38,Itaú de Minas,MG
90805,m,2004-07-21,2023-03-10T00:11:59,São Paulo,SP
98422,m,2003-10-12,2023-03-23T17:54:10,São Paulo,SP
76281,,2000-01-28,2022-12-07T11:59:33,São Paulo,SP
83435,m,2002-07-04,2023-02-07T13:59:44,São Paulo,SP
113056,m,2002-07-28,2023-04-16T09:30:36,São Paulo,SP
111861,m,1977-10-06,2023-04-14T21:46:40,São Paulo,SP
97100,m,1998-08-12,2023-03-21T13:48:08,São Paulo,SP
90864,m,1990-02-21,2023-03-10T02:09:39,São Paulo,SP
73828,,1988-03-09,2022-11-29T21:32:05,Joinville,SC
81416,m,2002-03-15,2023-01-12T18:57:08,São Paulo,SP
101427,m,1999-05-28,2023-03-28T12:32:02,São Paulo,SP
52358,m,1997-01-10,2021-12-17T17:01:24,São Paulo,SP
71030,,1999-08-09,2022-11-15T01:22:07,Brasília,DF
104475,m,1997-05-27,2023-04-02T15:58:56,São Paulo,SP
86539,m,1981-08-13,2023-02-25T21:00:52,São Paulo,SP
98699,m,2002-02-11,2023-03-24T06:01:17,São Paulo,SP
96091,m,1991-12-19,2023-03-19T21:11:40,São Paulo,SP
68215,,1992-07-04,2022-10-28T21:32:12,Rio de Janeiro,RJ
84796,m,2002-08-30,2023-02-15T00:50:29,São Paulo,SP
71064,,1979-01-11,2022-11-15T09:23:14,São Gonçalo,RJ
115578,m,2001-01-25,2023-04-18T03:29:24,São Paulo,SP
72691,,1997-01-23,2022-11-23T16:45:56,Barreiras,BA
21028,m,1988-06-02,2019-08-19T13:28:05,Curitiba,PR
88763,m,2002-03-18,2023-03-03T16:16:33,São Paulo,SP
99063,m,1983-12-24,2023-03-24T21:47:49,São Paulo,SP
43050,m,1990-04-11,2020-12-05T14:01:57,São Paulo,SP
96431,m,1992-09-07,2023-03-20T13:47:55,São Paulo,SP
74308,,2004-11-19,2022-12-01T20:43:11,São Paulo,SP
57648,m,1960-04-10,2022-03-30T05:01:20,Álvaro de Carvalho,SP
402,m,1983-12-14,2017-10-09T19:53:16,São Paulo,SP
71835,,1991-03-11,2022-11-19T10:31:42,Brasília,DF
30462,m,1987-07-26,2020-01-16T15:53:54,Cabo de Santo Agostinho,PE
113576,m,1987-02-20,2023-04-16T15:15:57,São Paulo,SP
99518,m,1985-04-29,2023-03-25T16:14:06,São Paulo,SP
32939,f,1987-06-20,2020-02-26T20:22:36,São Paulo,SP
54648,f,1958-11-20,2022-01-22T13:14:21,São Paulo,SP
85395,m,1992-05-15,2023-02-19T14:42:34,São Paulo,SP
55312,m,1995-02-12,2022-02-04T19:47:17,São Paulo,SP
100673,m,1983-09-13,2023-03-27T11:09:17,São Paulo,SP
101263,m,1997-08-16,2023-03-28T02:08:37,São Paulo,SP
97934,m,1978-06-17,2023-03-22T22:00:09,São Paulo,SP
26928,m,1994-03-09,2019-11-27T21:33:42,Juiz de Fora,MG
93269,m,1998-03-24,2023-03-14T20:31:58,São Paulo,SP
91585,m,1999-09-17,2023-03-11T21:48:54,São Paulo,SP
116209,m,2001-10-12,2023-04-18T21:47:59,São Paulo,SP
104420,m,1992-11-21,2023-04-02T07:10:16,São Paulo,SP
55581,m,1991-10-14,2022-02-12T15:18:34,São Paulo,SP
52123,m,1998-10-05,2021-12-15T22:19:45,São Paulo,SP
68842,,2001-07-03,2022-11-05T10:20:13,São Paulo,SP
95900,m,1990-09-24,2023-03-19T15:53:09,São Paulo,SP
100125,m,2001-10-28,2023-03-26T14:49:41,São Paulo,SP
58983,m,1998-05-07,2022-04-22T16:56:29,São Paulo,SP
100091,m,1980-01-06,2023-03-26T14:06:54,São Paulo,SP
17072,m,1984-03-24,2019-06-06T18:34:08,Brasília,DF
102909,m,2001-07-07,2023-03-30T15:30:43,São Paulo,SP
101277,m,1990-10-18,2023-03-28T03:33:40,São Paulo,SP
63382,,1979-03-23,2022-08-06T08:13:58,Belo Horizonte,MG
76594,,2004-10-27,2022-12-07T23:33:55,Rio de Janeiro,RJ
53721,m,1985-05-06,2022-01-07T13:51:36,São Paulo,SP
104670,m,1975-10-11,2023-04-02T20:14:53,São Paulo,SP
98648,m,2001-11-26,2023-03-24T00:56:03,São Paulo,SP
71744,,2002-10-01,2022-11-18T21:09:24,Porto Velho,RO
95954,m,2000-09-12,2023-03-19T17:42:47,São Paulo,SP
37671,f,1988-09-25,2020-05-23T11:00:37,Sorocaba,SP
62365,m,1994-05-05,2022-07-18T15:00:31,Indaial,SC
116728,m,1983-02-26,2023-04-19T14:32:53,São Paulo,SP
42802,m,1980-12-04,2020-11-25T11:52:26,Ribeirão Preto,SP
39803,m,1981-01-02,2020-07-05T14:06:06,São José do Rio Preto,SP
95662,m,1999-10-29,2023-03-19T03:24:04,São Paulo,SP
62784,m,1999-02-22,2022-07-29T00:49:30,Camaragibe,PE
108677,m,2001-02-02,2023-04-09T18:04:55,São Paulo,SP
92044,m,1993-07-05,2023-03-12T19:31:30,São Paulo,SP
93750,m,1998-10-28,2023-03-15T18:57:15,São Paulo,SP
67083,,1999-01-13,2022-10-12T23:32:01,Ananindeua,PA
98894,m,1990-03-28,2023-03-24T16:11:40,São Paulo,SP
110422,m,1994-09-15,2023-04-12T22:09:52,São Paulo,SP
102764,m,1988-09-11,2023-03-30T11:33:24,São Paulo,SP
82766,,1980-06-12,2023-02-01T21:19:50,Olinda,PE
82565,,1991-10-15,2023-01-30T19:49:38,São Paulo,SP
89253,m,2004-01-25,2023-03-05T09:58:43,São Paulo,SP
29124,f,1990-03-23,2019-12-29T16:08:21,Curitiba,PR
66659,,1973-09-20,2022-10-07T07:10:25,Rio de Janeiro,RJ
55964,f,1948-07-09,2022-02-20T23:53:33,Goiânia,GO
62811,,1994-06-03,2022-07-29T05:19:54,São Paulo,SP
78284,,2002-07-01,2022-12-12T16:30:46,Santos,SP
93291,m,1981-04-18,2023-03-14T20:58:15,São Paulo,SP
65062,,1999-05-01,2022-09-10T21:04:00,Manaus,AM
67333,,1986-04-05,2022-10-16T03:02:03,Queimados,RJ
109623,m,1998-05-17,2023-04-11T12:22:45,São Paulo,SP
100892,m,2000-03-05,2023-03-27T17:09:53,São Paulo,SP
66734,,1984-03-28,2022-10-08T09:22:19,Curitiba,PR
45658,m,1995-07-10,2021-05-06T16:57:28,Caieiras,SP
89346,m,2002-04-19,2023-03-05T12:34:22,São Paulo,SP
71602,,1999-02-17,2022-11-18T06:46:39,São Paulo,SP
112096,m,1998-05-15,2023-04-15T10:56:56,São Paulo,SP
110369,m,1990-06-18,2023-04-12T21:19:31,São Paulo,SP
109333,m,2000-02-11,2023-04-10T20:59:16,São Paulo,SP
92671,m,1999-04-19,2023-03-13T21:49:58,São Paulo,SP
103834,m,1975-12-27,2023-04-01T00:21:52,São Paulo,SP
12673,m,1974-01-25,2019-01-17T14:58:20,São Paulo,SP
52133,f,1997-10-13,2021-12-15T23:14:33,São Paulo,SP
76290,,1999-09-09,2022-12-07T12:41:27,São Paulo,SP
92309,m,1991-11-18,2023-03-13T11:23:34,São Paulo,SP
106725,m,1999-01-26,2023-04-06T00:07:58,São Paulo,SP
107796,m,2003-07-20,2023-04-07T22:47:29,São Paulo,SP
103303,m,1996-04-11,2023-03-31T01:39:25,São Paulo,SP
69785,,2000-12-04,2022-11-10T13:16:51,Montes Claros,MG
109990,m,2003-04-03,2023-04-11T22:32:02,São Paulo,SP
66160,m,1994-01-21,2022-09-28T21:28:39,São Paulo,SP
26968,m,1984-06-20,2019-11-28T14:23:32,Campinas,SP
104968,m,1996-08-19,2023-04-03T09:09:29,São Paulo,SP
56353,m,1988-01-21,2022-03-01T20:11:43,São Paulo,SP
43298,m,1996-09-19,2020-12-14T22:34:03,Rio de Janeiro,RJ
92934,m,1998-10-02,2023-03-14T10:46:52,São Paulo,SP
75820,,2003-01-18,2022-12-06T07:29:28,São Paulo,SP
53220,m,1973-10-18,2021-12-28T13:55:43,São Paulo,SP
84398,m,2001-04-17,2023-02-13T18:08:25,São Paulo,SP
115336,m,2001-03-01,2023-04-17T21:28:02,São Paulo,SP
104892,m,1999-12-29,2023-04-03T00:48:17,São Paulo,SP
103322,m,1999-07-05,2023-03-31T02:51:00,São Paulo,SP
74838,,1987-03-22,2022-12-03T17:36:37,Belford Roxo,RJ
72908,,1996-07-01,2022-11-24T14:07:59,Imperatriz,MA
34654,m,1983-03-30,2020-03-31T13:33:42,São João da Boa Vista,SP
73095,,1999-12-27,2022-11-25T13:24:30,São Paulo,SP
103104,m,1998-06-29,2023-03-30T20:33:12,São Paulo,SP
78545,,1986-02-28,2022-12-13T09:40:08,São Paulo,SP
12712,m,1998-05-19,2019-01-18T13:37:26,São Paulo,SP
61781,m,2000-05-27,2022-07-03T20:58:37,Curitiba,PR
98440,m,1996-12-26,2023-03-23T18:24:59,São Paulo,SP
68418,m,1991-06-24,2022-11-01T19:51:46,Curitiba,PR
53216,m,1995-03-15,2021-12-28T12:32:02,São Paulo,SP
92920,m,1980-10-16,2023-03-14T09:50:17,São Paulo,SP
101266,m,1997-07-31,2023-03-28T02:33:52,São Paulo,SP
51500,m,1993-04-26,2021-12-07T21:11:54,Timbó Grande,SC
86198,m,1974-05-06,2023-02-23T18:06:31,São Paulo,SP
105616,m,2002-10-18,2023-04-04T02:13:59,São Paulo,SP
77431,,1992-04-14,2022-12-10T08:44:29,Rio de Janeiro,RJ
9383,m,1988-04-08,2018-11-16T20:25:00,São Paulo,SP
58553,f,1988-10-15,2022-04-16T17:10:22,São Paulo,SP
111564,m,1975-09-24,2023-04-14T13:42:44,São Paulo,SP
112257,m,1996-12-28,2023-04-15T13:19:49,São Paulo,SP
107558,m,1996-10-09,2023-04-07T16:53:59,São Paulo,SP
16564,m,1992-07-20,2019-05-20T14:40:54,São Francisco do Sul,SC
102950,m,1986-01-28,2023-03-30T16:36:18,São Paulo,SP
92131,m,2001-06-08,2023-03-12T22:36:24,São Paulo,SP
111543,m,1979-03-10,2023-04-14T13:19:10,São Paulo,SP
55499,m,1988-05-30,2022-02-10T13:05:32,Vitória da Conquista,BA
84140,m,1996-06-29,2023-02-12T00:33:04,São Paulo,SP
102563,m,2002-12-15,2023-03-29T22:45:32,São Paulo,SP
51908,m,1992-02-26,2021-12-14T19:35:22,Goiânia,GO
19221,m,1984-02-16,2019-07-21T22:07:59,São Paulo,SP
106867,m,2003-09-27,2023-04-06T11:04:04,São Paulo,SP
114239,m,1949-05-06,2023-04-16T23:42:11,São Paulo,SP
17834,m,1981-05-17,2019-06-30T13:18:37,São Paulo,SP
112748,m,1999-05-18,2023-04-15T21:13:14,São Paulo,SP
96750,m,2004-03-05,2023-03-20T21:46:48,São Paulo,SP
114088,m,1995-06-13,2023-04-16T20:47:31,São Paulo,SP
112687,m,1996-05-24,2023-04-15T20:25:17,São Paulo,SP
44442,m,1999-03-16,2021-02-06T15:09:52,São José dos Pinhais,PR
75335,,1995-10-12,2022-12-04T21:13:24,Olinda,PE
52553,m,1987-05-14,2021-12-19T17:09:04,São Bernardo do Campo,SP
55216,m,1991-03-25,2022-02-02T00:56:36,São Paulo,SP
95620,m,2003-06-23,2023-03-19T01:14:27,São Paulo,SP
43895,m,1990-04-16,2021-01-12T08:35:10,São Paulo,SP
105986,m,2000-11-02,2023-04-04T20:11:50,São Paulo,SP
19336,m,1999-10-25,2019-07-23T12:33:15,São Paulo,SP
115554,m,1998-04-22,2023-04-18T00:35:11,São Paulo,SP
18655,m,1969-12-22,2019-07-15T21:21:42,São Paulo,SP
74755,,1984-08-01,2022-12-03T14:23:10,São Paulo,SP
71108,,1984-04-10,2022-11-15T13:03:48,São Paulo,SP
37431,m,1994-01-06,2020-05-19T14:40:21,Aparecida de Goiânia,GO
109584,m,1992-03-24,2023-04-11T10:51:04,São Paulo,SP
85166,m,,2023-02-17T20:07:40,São Paulo,SP
93528,m,1987-06-23,2023-03-15T10:47:39,São Paulo,SP
247,m,1993-12-01,2017-10-07T14:16:06,Cajamar,SP
102159,m,2004-02-26,2023-03-29T12:41:20,São Paulo,SP
93801,m,2000-06-01,2023-03-15T19:53:13,São Paulo,SP
91766,m,2004-09-04,2023-03-12T07:23:18,São Paulo,SP
106863,m,1971-08-13,2023-04-06T10:51:12,São Paulo,SP
56690,m,1961-08-17,2022-03-09T17:17:42,Santo André,SP
84382,m,1992-04-27,2023-02-13T17:22:58,São Paulo,SP
96735,m,1987-10-08,2023-03-20T21:26:14,São Paulo,SP
92577,m,2001-07-18,2023-03-13T19:38:07,São Paulo,SP
101423,m,1996-08-02,2023-03-28T12:27:15,São Paulo,SP
109340,m,1993-06-16,2023-04-10T21:05:34,São Paulo,SP
105776,m,2000-07-18,2023-04-04T14:47:57,São Paulo,SP
53271,m,2003-12-29,2021-12-29T10:20:18,São Paulo,SP
77078,,1998-02-27,2022-12-09T02:30:05,Brasília,DF
92287,m,1997-05-20,2023-03-13T10:33:22,São Paulo,SP
113210,m,1983-07-13,2023-04-16T11:29:26,São Paulo,SP
61323,,2001-12-27,2022-06-22T15:53:28,Bragança Paulista,SP
110443,m,2002-01-07,2023-04-12T22:24:33,São Paulo,SP
9708,m,1958-03-21,2018-11-20T18:15:02,Barão de Geraldo,SP
79237,,1994-08-13,2022-12-15T10:39:32,Manaus,AM
114540,m,2003-03-30,2023-04-17T13:21:19,São Paulo,SP
94032,m,2001-11-09,2023-03-16T02:49:26,São Paulo,SP
109208,m,1999-05-16,2023-04-10T18:28:22,São Paulo,SP
77231,,1993-12-06,2022-12-09T14:44:39,Nova Iguaçu,RJ
54235,m,1991-04-08,2022-01-15T22:29:57,São Paulo,SP
65995,,2001-05-13,2022-09-25T22:46:30,São Paulo,SP
93751,m,1994-09-01,2023-03-15T19:05:32,São Paulo,SP
110980,m,1997-12-09,2023-04-13T14:53:14,São Paulo,SP
83425,m,1998-10-05,2023-02-07T12:20:08,São Paulo,SP
110445,m,1999-06-18,2023-04-12T22:25:38,São Paulo,SP
59225,m,1989-12-15,2022-04-26T16:44:15,Guajará Mirim,RO
98247,m,2001-05-03,2023-03-23T12:39:45,São Paulo,SP
15667,m,1993-09-28,2019-04-19T15:13:41,São Paulo,SP
102357,m,1980-06-02,2023-03-29T18:16:11,São Paulo,SP
105969,m,2003-05-13,2023-04-04T19:55:07,São Paulo,SP
91284,m,1971-02-23,2023-03-11T11:00:48,São Paulo,SP
70050,,2002-09-14,2022-11-11T17:17:38,Maceió,AL
61966,,1988-10-07,2022-07-08T18:49:37,Campinas,SP
95715,m,1980-11-25,2023-03-19T08:56:23,São Paulo,SP
98820,m,2002-10-07,2023-03-24T13:08:06,São Paulo,SP
56756,m,1996-05-02,2022-03-10T14:39:14,São Paulo,SP
11354,m,1997-12-20,2018-12-13T15:29:17,Santos,SP
105200,m,1980-05-05,2023-04-03T17:03:47,São Paulo,SP
100097,m,2000-03-19,2023-03-26T14:11:28,São Paulo,SP
870,m,1982-09-22,2017-10-19T19:05:28,São Paulo,SP
68448,,1990-05-27,2022-11-02T00:22:24,Boa Vista,RR
112261,m,1999-12-05,2023-04-15T13:25:39,São Paulo,SP
25266,m,1992-06-14,2019-10-30T23:44:18,São Paulo,SP
75733,,2003-03-05,2022-12-05T20:37:38,Recife,PE
96173,m,1998-06-24,2023-03-20T00:36:01,São Paulo,SP
57820,m,1983-08-24,2022-04-02T10:26:44,Rio de Janeiro,RJ
54448,m,1988-10-02,2022-01-19T16:33:34,Belo Horizonte,MG
60095,m,1969-04-26,2022-05-18T17:49:57,Olímpia,SP
50064,m,1993-08-07,2021-11-09T10:18:56,João Pessoa,PB
57698,m,2000-09-12,2022-03-31T13:34:59,São Paulo,SP
84175,m,1988-08-29,2023-02-12T15:18:09,São Paulo,SP
106239,m,1983-02-03,2023-04-05T09:26:04,São Paulo,SP
56085,m,1995-11-05,2022-02-24T00:10:40,João Pessoa,PB
90254,m,1971-07-29,2023-03-08T11:13:04,São Paulo,SP
824,m,1989-02-02,2017-10-19T12:18:04,São Paulo,SP
98403,m,1997-10-10,2023-03-23T17:21:36,São Paulo,SP
92247,m,2002-12-31,2023-03-13T07:53:38,São Paulo,SP
101045,m,2003-03-06,2023-03-27T20:42:29,São Paulo,SP
110505,m,1979-01-29,2023-04-12T23:01:13,São Paulo,SP
112616,m,1980-03-18,2023-04-15T18:56:58,São Paulo,SP
58567,m,1989-11-14,2022-04-16T18:34:29,São Paulo,SP
47665,m,1986-03-22,2021-08-30T21:04:39,Macapá,AP
102394,m,1991-08-15,2023-03-29T19:13:01,São Paulo,SP
107931,m,2004-09-20,2023-04-08T10:57:08,São Paulo,SP
113810,m,1992-09-30,2023-04-16T17:40:18,São Paulo,SP
93243,m,1998-05-09,2023-03-14T19:50:45,São Paulo,SP
53756,m,1988-07-01,2022-01-07T21:56:11,Santo André,SP
73720,,2000-06-11,2022-11-29T00:40:37,São Paulo,SP
105493,m,2000-07-24,2023-04-03T22:40:32,São Paulo,SP
107746,m,2003-05-16,2023-04-07T21:53:28,São Paulo,SP
74974,,1998-03-21,2022-12-03T22:24:57,Rio de Janeiro,RJ
58286,f,1979-10-10,2022-04-10T18:19:32,Caucaia do Alto,SP
58679,m,1999-10-23,2022-04-18T18:23:02,São Paulo,SP
8105,m,1978-03-23,2018-10-12T20:08:05,Indaiatuba,SP
66493,,1993-11-09,2022-10-05T11:22:44,Curitiba,PR
74351,,2001-01-04,2022-12-01T22:42:30,Fortaleza,CE
110420,m,2002-11-23,2023-04-12T22:07:25,São Paulo,SP
62195,m,1956-12-29,2022-07-13T22:50:10,Rio de Janeiro,RJ
102731,m,1991-06-24,2023-03-30T10:09:52,São Paulo,SP
89856,m,1998-11-14,2023-03-07T09:09:51,São Paulo,SP
112723,m,1993-08-25,2023-04-15T20:50:22,São Paulo,SP
84694,m,1978-03-11,2023-02-14T21:14:37,São Paulo,SP
40149,,1981-12-18,2020-07-14T21:23:03,Campinas,SP
111428,m,1994-06-28,2023-04-14T11:52:41,São Paulo,SP
74449,,1968-09-07,2022-12-02T11:33:29,Angra dos Reis,RJ
104198,m,2002-10-20,2023-04-01T18:03:20,São Paulo,SP
67959,,1991-07-05,2022-10-24T12:22:50,Fortaleza,CE
108150,m,1988-01-23,2023-04-08T17:47:58,São Paulo,SP
87796,m,1997-04-18,2023-03-02T10:22:34,São Paulo,SP
70302,,1976-06-11,2022-11-12T13:03:05,Brasília,DF
102946,m,1981-04-28,2023-03-30T16:30:40,São Paulo,SP
69001,f,2000-11-08,2022-11-06T09:56:45,São Paulo,SP
75645,,1994-02-10,2022-12-05T16:58:59,Manaus,AM
112542,m,2003-10-27,2023-04-15T17:47:37,São Paulo,SP
53822,m,1988-04-20,2022-01-08T22:23:57,Lajeado,RS
116312,m,1995-11-06,2023-04-18T22:59:05,São Paulo,SP
52360,m,2000-12-16,2021-12-17T17:07:45,Brasília,DF
99231,m,1999-11-16,2023-03-25T01:46:03,São Paulo,SP
73789,,1992-01-15,2022-11-29T19:30:45,São Paulo,SP
50016,f,1995-12-22,2021-11-08T10:10:56,Curitiba,PR
108890,m,1997-07-29,2023-04-10T00:12:12,São Paulo,SP
59123,f,1993-08-02,2022-04-24T20:33:09,São Paulo,SP
51603,m,1965-02-20,2021-12-09T19:15:23,São Paulo,SP
83093,m,1993-04-07,2023-02-04T20:36:40,São Paulo,SP
